ticker,year,chatgpt_index_pros,chatgpt_index_cons,chatgpt_language_index
JBGS,2016,0.05734481541688058,0.0,0.02867240770844029
JBGS,2017,0.10652831578816274,0.0215353654178158,0.06403184060298928
JBGS,2018,0.0782946527523326,0.07465997170629336,0.07647731222931298
JBGS,2019,0.017814735576543225,0.05735761153976402,0.03758617355815362
JBGS,2020,0.043061583021307887,0.0,0.021530791510653943
JBGS,2021,0.017624169891423985,0.04703770679368515,0.03233093834255457
JBGS,2022,0.05320657829403788,0.02273510017068891,0.0379708392323634
JBGS,2023,0.08759737227488101,0.019763190945943677,0.05368028161041234
JBGS,2024,0.06189786683561374,0.06159118468150581,0.06174452575855978
JBGS,2025,0.0,0.0,0.0
KIM,2014,0.04369652122548338,0.0,0.02184826061274169
KIM,2015,0.052364474779825344,0.0,0.026182237389912672
KIM,2016,0.0,0.06781773960426375,0.033908869802131876
KIM,2017,0.05794429586292149,0.05656162332976517,0.05725295959634333
KIM,2018,0.19323658195504362,0.30121991406065046,0.24722824800784704
KIM,2019,0.16976030251163576,0.06129296311224497,0.11552663281194037
KIM,2020,0.05796693256494881,0.07661620389030621,0.06729156822762751
KIM,2021,0.1528795608228896,0.03655084956234792,0.09471520519261875
KIM,2022,0.04570469683005579,0.042980846754169494,0.04434277179211264
KIM,2023,0.0,0.03944596635936558,0.01972298317968279
KIM,2024,0.227792989306283,0.1248024971467745,0.17629774322652875
KIM,2025,0.10818015911321538,0.05559129212505939,0.08188572561913739
KRC,2014,0.0,0.0,0.0
KRC,2015,0.1447447265594137,0.20069814502143385,0.17272143579042376
KRC,2016,0.11300911292818039,0.0,0.056504556464090194
KRC,2017,0.07862493049597365,0.0,0.03931246524798682
KRC,2018,0.26407158168476674,0.0,0.13203579084238337
KRC,2019,0.0712589423061729,0.048950436243693454,0.060104689274933176
KRC,2020,0.04598816689387138,0.0,0.02299408344693569
KRC,2021,0.0,0.0506936566720736,0.0253468283360368
KRC,2022,0.03992957974052792,0.0,0.01996478987026396
KRC,2023,0.04131140415890141,0.0,0.020655702079450704
KRC,2024,0.08019324887398868,0.067965070455918,0.07407915966495335
KRC,2025,0.10652831578816274,0.0629494230130058,0.08473886940058427
KRG,2015,0.0,0.0,0.0
KRG,2016,0.0,0.0,0.0
KRG,2017,0.049274800530864235,0.0,0.024637400265432118
KRG,2018,0.0,0.0,0.0
KRG,2019,0.0,0.19920213011479615,0.09960106505739807
KRG,2020,0.0,0.0,0.0
KRG,2021,0.0,0.04831825531091629,0.024159127655458145
KRG,2022,0.08230447009196301,0.0,0.041152235045981506
KRG,2023,0.4229800773941756,0.1810928455589056,0.3020364614765406
KRG,2024,0.054163841008337404,0.06128489500064266,0.05772436800449003
KRG,2025,0.09649648437294246,0.17657719100107097,0.13653683768700672
LADR,2017,0.0,0.0,0.0
LADR,2018,0.0,0.0,0.0
LADR,2024,0.0,0.0,0.0
LAMR,2014,0.0390563762169968,0.12712473598067375,0.08309055609883528
LAMR,2015,0.03517935129793504,0.0794687801782154,0.05732406573807522
LAMR,2016,0.05120886031343515,0.0926429540808545,0.07192590719714483
LAMR,2017,0.04396622377147059,0.05302094351832158,0.04849358364489609
LAMR,2018,0.0613718628196736,0.05260134370216123,0.05698660326091741
LAMR,2019,0.0,0.05654278377755886,0.02827139188877943
LAMR,2020,0.07294222440789351,0.032825247045070886,0.052883735726482195
LAMR,2021,0.06429624279315017,0.0870916797438033,0.07569396126847674
LAMR,2022,0.05142964650098708,0.013482377672744239,0.03245601208686566
LAMR,2023,0.10808942141239182,0.05156289682628833,0.07982615911934007
LAMR,2024,0.08869008720963587,0.038755295391382776,0.06372269130050932
LAMR,2025,0.08243298981099914,0.08053912526384241,0.08148605753742078
LINE,2014,0.0,0.050644609351219366,0.025322304675609683
LINE,2015,0.049261973527237796,0.06686669921939035,0.058064336373314075
LINE,2016,0.049124820051607274,0.062143045867386365,0.05563393295949682
LINE,2017,0.031212882054450827,0.05477277434473282,0.042992828199591826
LINE,2018,0.033388669114728535,0.07310169912469584,0.053245184119712186
LINE,2019,0.04229800773941756,0.0,0.02114900386970878
LINE,2020,0.08293421469632781,0.04765724105761326,0.06529572787697054
LINE,2021,0.025037993475495835,0.038242305897977676,0.03164014968673676
LINE,2022,0.06171059593223392,0.05100417883850311,0.05635738738536852
LINE,2023,0.06043325690175721,0.03898459974506675,0.04970892832341198
LINE,2024,0.05436705560256942,0.05037952518000972,0.05237329039128957
LINE,2025,0.07615861031943533,0.06514805336865362,0.07065333184404447
LXP,2015,0.0,0.5311357566722363,0.26556787833611817
LXP,2017,0.0,0.0,0.0
LXP,2019,0.0,0.0,0.0
LXP,2021,0.0,0.0,0.0
LXP,2022,0.0,0.0,0.0
MAA,2014,0.030865509547570148,0.04040298676843662,0.03563424815800338
MAA,2015,0.022310048927919296,0.02785133172254295,0.025080690325231123
MAA,2016,0.037514717365006396,0.03525980105808765,0.03638725921154702
MAA,2017,0.024164792351691312,0.05998134784023632,0.04207307009596382
MAA,2018,0.03469132985509779,0.03606477489987488,0.035378052377486334
MAA,2019,0.07738713749313691,0.06126555889872391,0.06932634819593042
MAA,2020,0.07675006535693515,0.04241354315254013,0.05958180425473764
MAA,2021,0.049123129335486106,0.04197103475454582,0.045547082045015966
MAA,2022,0.0584587764005781,0.040084238189334036,0.049271507294956066
MAA,2023,0.04548564163177042,0.04425210662884251,0.04486887413030646
MAA,2024,0.06852583422130534,0.02265480198479877,0.04559031810305206
MAA,2025,0.05086682632975853,0.008265648552481169,0.02956623744111985
MAC,2014,0.049626999419667875,0.027287963029424128,0.038457481224546
MAC,2015,0.1458865456543021,0.06681959903559845,0.10635307234495027
MAC,2016,0.04935546116242352,0.026858714172781503,0.03810708766760251
MAC,2017,0.04244007562790894,0.0,0.02122003781395447
MAC,2018,0.04449317189349533,0.052698813972646794,0.04859599293307106
MAC,2019,0.14084077103992962,0.061903222974991075,0.10137199700746034
MAC,2020,0.0642816419193633,0.0334793495991254,0.048880495759244344
MAC,2021,0.10345176724794763,0.0,0.05172588362397382
MAC,2022,0.059405076430894294,0.03867091804734001,0.049037997239117156
MAC,2023,0.08968468811935476,0.07243713822356224,0.0810609131714585
MAC,2024,0.07420396288001739,0.0319804279755705,0.05309219542779395
MAC,2025,0.0,0.13385463703441355,0.06692731851720678
MFA,2020,0.0,0.0,0.0
MFA,2021,0.38598593749176985,0.0,0.19299296874588492
MFA,2022,0.15439437499670794,0.0,0.07719718749835397
MFA,2023,0.0,0.0,0.0
MFA,2024,0.05938245192181075,0.0,0.029691225960905374
MPW,2022,0.0,0.0,0.0
MPW,2023,0.0,0.0,0.0
MPW,2024,0.0,0.0,0.0
MPW,2025,0.0,0.0,0.0
NHI,2021,0.0,0.0,0.0
NNN,2014,0.0,0.33011798921806457,0.16505899460903228
NNN,2015,0.0,0.0,0.0
NNN,2021,0.0,0.0,0.0
NNN,2022,0.0,0.0,0.0
NNN,2023,0.0,0.0,0.0
NNN,2025,0.0,0.0,0.0
NREF,2021,0.07634886675661383,0.02845744715925659,0.05240315695793521
NREF,2022,0.03544768813699927,0.28394733853606086,0.15969751333653007
NREF,2023,0.0,0.0,0.0
NREF,2024,0.0,0.0,0.0
NREF,2025,0.0,0.0,0.0
NSA,2020,0.0,0.47212067259754337,0.23606033629877168
NSA,2021,0.08404733949569597,0.04535999478167651,0.06470366713868624
NSA,2022,0.04598816689387138,0.028662176994934698,0.03732517194440304
NSA,2023,0.04619538309539295,0.035217800400772534,0.04070659174808274
NSA,2024,0.04733912084699661,0.0,0.023669560423498305
NSA,2025,0.15982772756558578,0.03617692892821988,0.09800232824690283
NTST,2022,0.02387541881392391,0.0,0.011937709406961955
NTST,2023,0.20311440378126525,0.0,0.10155720189063262
NTST,2024,0.10155720189063262,0.0,0.05077860094531631
O,2015,0.0,0.3268527733367608,0.1634263866683804
O,2016,0.06587494176689684,0.12072856370593707,0.09330175273641696
O,2017,0.0,0.0,0.0
O,2018,0.0,0.0,0.0
O,2019,0.0,0.10484322637620849,0.052421613188104246
O,2020,0.11606537358929442,0.0,0.05803268679464721
O,2021,0.08171206040569301,0.3079559234075291,0.19483399190661105
O,2022,0.025310553278148844,0.009280332961595613,0.017295443119872227
O,2023,0.05385850290582835,0.023871269962797138,0.03886488643431275
O,2024,0.0,0.10040400799602213,0.050202003998011065
O,2025,0.05938245192181075,0.05984628244194212,0.05961436718187643
OHI,2014,0.04824824218647123,0.0,0.024124121093235616
OHI,2015,0.08267477318602953,0.026210806594052123,0.054442789890040824
OHI,2016,0.07291458301374508,0.0,0.03645729150687254
OHI,2017,0.061750934503409,0.0729967513949806,0.0673738429491948
OHI,2018,0.03838534185001026,0.03647284165989606,0.03742909175495316
OHI,2019,0.06037026326932938,0.014403681536874205,0.03738697240310179
OHI,2020,0.08689627508691866,0.03183882162213053,0.059367548354524596
OHI,2021,0.11747832763543484,0.024147435225021014,0.07081288143022793
OHI,2022,0.12027079070236903,0.020224948126374733,0.07024786941437187
OHI,2023,0.09185398569714054,0.0318219412132036,0.06183796345517207
OHI,2024,0.10270847546371678,0.03315165080350842,0.0679300631336126
OHI,2025,0.07977859249312334,0.032405617130433176,0.05609210481177826
OUT,2014,0.04913675246192168,0.03724747334746871,0.0431921129046952
OUT,2015,0.0454101102931494,0.09458041465115528,0.06999526247215235
OUT,2016,0.03451742342325765,0.08138761109696839,0.05795251726011302
OUT,2017,0.05429858406032404,0.06071688671468764,0.05750773538750584
OUT,2018,0.038598593749176985,0.06968516875885235,0.054141881254014666
OUT,2019,0.017791042666972137,0.08603641730964603,0.051913729988309086
OUT,2020,0.024881181023186802,0.02890406711532375,0.026892624069255276
OUT,2021,0.05361957842476475,0.0557905478169306,0.05470506312084768
OUT,2022,0.16345730076959908,0.0,0.08172865038479954
OUT,2023,0.09821942630518755,0.028539479388137355,0.06337945284666245
OUT,2024,0.07613478177353954,0.05964952974400456,0.06789215575877205
OUT,2025,0.06290615939016543,0.0989177165257051,0.08091193795793526
PDM,2015,0.0,0.0,0.0
PDM,2016,0.0,0.0,0.0
PDM,2017,0.0,0.0,0.0
PDM,2018,0.0,0.0,0.0
PDM,2019,0.0,0.0,0.0
PDM,2020,0.0,0.0,0.0
PDM,2021,0.1901315388130321,0.0,0.09506576940651605
PDM,2022,0.0,0.0,0.0
PDM,2024,0.1433748732573637,0.44267140025510254,0.29302313675623315
PEB,2015,0.0,0.0,0.0
PEB,2016,0.0,0.0,0.0
PEB,2020,0.0,0.0,0.0
PEB,2021,0.0,0.0,0.0
PEB,2022,0.0,0.0,0.0
PEB,2023,0.0,0.0,0.0
PEB,2024,0.0,0.0,0.0
PGRE,2016,0.0,0.0,0.0
PGRE,2017,0.23159156249506194,0.0,0.11579578124753097
PGRE,2018,0.0,0.0,0.0
PGRE,2019,0.0,0.0,0.0
PGRE,2021,0.0,0.0,0.0
PGRE,2022,0.0,0.0,0.0
PGRE,2023,0.0,0.0,0.0
PGRE,2024,0.0,0.0,0.0
PGRE,2025,0.10597273240761665,0.0,0.052986366203808324
PK,2019,0.0,0.0,0.0
PK,2020,0.0,0.0,0.0
PK,2021,0.4631831249901239,0.0,0.23159156249506194
PK,2022,0.0,0.0,0.0
PK,2024,0.0,0.0,0.0
PK,2025,0.0,0.05691489431851318,0.02845744715925659
PLYM,2021,0.4631831249901239,0.0,0.23159156249506194
PLYM,2022,0.0,0.0,0.0
PLYM,2024,0.0,0.0,0.0
PLYM,2025,0.0,0.0,0.0
PMT,2014,0.07805665822212085,0.04130433947939218,0.05968049885075652
PMT,2015,0.03573232019029554,0.04949962562705908,0.04261597290867731
PMT,2016,0.025002771777720065,0.03396408735521635,0.02948342956646821
PMT,2017,0.038565171596458454,0.04458951363814405,0.041577342617301255
PMT,2018,0.049805288894917435,0.07266300735297213,0.06123414812394478
PMT,2019,0.028776173040276742,0.028120825823127263,0.028448499431702003
PMT,2020,0.04061720221010015,0.03904655468408269,0.03983187844709142
PMT,2021,0.051326153774350874,0.047342121956475545,0.04933413786541321
PMT,2022,0.04609141748694401,0.05507089691906038,0.05058115720300219
PMT,2023,0.03588199388972589,0.06317413329572877,0.04952806359272733
PMT,2024,0.06951681175456507,0.05405750675276481,0.061787159253664944
PMT,2025,0.06433845497166675,0.05502329318195431,0.059680874076810525
PSA,2014,0.024714618362711754,0.04806280727024158,0.03638871281647667
PSA,2015,0.03878412286807939,0.06959256659611614,0.054188344732097764
PSA,2016,0.03856973035035102,0.044795165384419994,0.04168244786738551
PSA,2017,0.0258791337267084,0.05504382737211212,0.04046148054941026
PSA,2018,0.034615875042761854,0.05912016732822735,0.0468680211854946
PSA,2019,0.03040052671839633,0.04103405070599748,0.035717288712196905
PSA,2020,0.022731491733958664,0.04332082461049212,0.033026158172225394
PSA,2021,0.03360620905716905,0.045567275998047864,0.03958674252760846
PSA,2022,0.02973453446838946,0.04659175709412502,0.038163145781257235
PSA,2023,0.03365874053524756,0.04529057798131375,0.039474659258280656
PSA,2024,0.034783325756444244,0.0511771974893733,0.04298026162290877
PSA,2025,0.023692459030316262,0.044167747537420615,0.03393010328386844
PSTL,2022,1.4612375915845737,3.559829336661834,2.510533464123204
RC,2019,0.0,0.0,0.0
RC,2020,0.16542254463932993,0.0,0.08271127231966496
RC,2021,0.05803268679464721,0.0,0.029016343397323605
RC,2022,0.06093432113437958,0.09374217887755112,0.07733825000596535
RC,2023,0.4301006616371216,0.0,0.2150503308185608
RC,2024,0.16542254463932993,0.0,0.08271127231966496
RC,2025,0.0,0.0,0.0
REG,2014,0.13194453779116738,0.0,0.06597226889558369
REG,2015,0.03456590485000924,0.0,0.01728295242500462
REG,2016,0.04288732638797443,0.0,0.021443663193987213
REG,2017,0.08580496678263022,0.03511641366428009,0.060460690223455155
REG,2018,0.1964992802064291,0.0,0.09824964010321455
REG,2019,0.1283737888143489,0.0,0.06418689440717446
REG,2020,0.16542254463932993,0.0,0.08271127231966496
REG,2021,0.05449213235177928,0.06432131762245166,0.05940672498711547
REG,2022,0.0,0.0,0.0
REG,2023,0.033388669114728535,0.011415594848985453,0.022402131981856994
REG,2024,0.020482124751051958,0.0861301227036059,0.05330612372732893
REG,2025,0.04131140415890141,0.047429078598760985,0.04437024137883119
RHP,2016,0.1240674985491697,0.0,0.06203374927458485
RHP,2017,0.026021523875849654,0.04687108943877556,0.036446306657312605
RHP,2018,0.06913180970001848,0.013369270477503097,0.041250540088760786
RHP,2019,0.025418654921528352,0.039346266898926424,0.03238246091022739
RHP,2020,0.06393992630436626,0.0,0.03196996315218313
RHP,2021,0.17728841432087364,0.0,0.08864420716043682
RHP,2022,0.10630382098160032,0.10459481149657172,0.10544931623908602
RHP,2023,0.028293383751939297,0.05832342753918067,0.04330840564555998
RHP,2024,0.05089924450440922,0.10895092444558693,0.07992508447499808
RHP,2025,0.0,0.03483495604783033,0.017417478023915165
RLJ,2024,0.0,0.0,0.0
RLJ,2025,0.0,0.06009582960345849,0.030047914801729244
RPT,2019,0.0,0.0,0.0
RPT,2020,0.0,0.0,0.0
RPT,2025,0.0,0.0,0.0
SAFE,2024,0.0,0.7081810088963151,0.35409050444815754
SBAC,2014,0.06874109444713268,0.05554150248858012,0.062141298467856404
SBAC,2015,0.010975903435784926,0.027102330627863422,0.019039117031824173
SBAC,2016,0.06391223325636053,0.026384829378687726,0.045148531317524124
SBAC,2017,0.03231510174349701,0.012931157926846107,0.02262312983517156
SBAC,2018,0.019723188673551044,0.0721707249604427,0.04594695681699687
SBAC,2019,0.013246591550952081,0.0209686452752417,0.017107618413096888
SBAC,2020,0.08038727256881956,0.06965703309084958,0.07502215282983457
SBAC,2021,0.0690607596020715,0.057447272331134044,0.06325401596660277
SBAC,2022,0.08999398618087541,0.03366796565320498,0.06183097591704019
SBAC,2023,0.0822656626024379,0.056891619651901905,0.0695786411271699
SBAC,2024,0.09119705586216655,0.015149386258447556,0.05317322106030705
SBAC,2025,0.023324142061006536,0.032286779041858095,0.027805460551432314
SILA,2017,0.0,0.0,0.0
SILA,2018,0.5146479166556931,0.0,0.25732395832784655
SILA,2019,0.22347154380369022,0.0,0.11173577190184511
SILA,2021,0.10526889204320997,0.0,0.05263444602160498
SILA,2022,0.0,0.1264775429300293,0.06323877146501465
SILA,2023,0.0,0.048585885393852724,0.024292942696926362
SITC,2020,0.04062288075625305,0.17047775572514096,0.10555031824069701
SITC,2021,0.0,0.0,0.0
SITC,2022,0.0,0.0,0.0
SITC,2023,0.47532884703258027,0.0,0.23766442351629014
SITC,2024,0.0,0.0,0.0
SITC,2025,0.0,0.0,0.0
SKT,2014,0.12189029605003258,0.0,0.06094514802501629
SKT,2015,0.0,0.0,0.0
SKT,2016,0.19299296874588492,0.0,0.09649648437294246
SKT,2017,0.053661651609708844,0.043581171456904884,0.04862141153330686
SKT,2018,0.06990130103420297,0.12055525152845797,0.09522827628133047
SKT,2019,0.12189029605003258,0.2614870287414293,0.19168866239573096
SKT,2020,0.19380827784700858,0.15175307333492466,0.1727806755909666
SKT,2021,0.16299031138908915,0.0,0.08149515569454457
SKT,2022,0.05514084821310998,0.03901956708850149,0.047080207650805735
SKT,2023,0.11220958881391145,0.06744581037107762,0.08982769959249454
SKT,2024,0.030472574012508146,0.0,0.015236287006254073
SKT,2025,0.10069198369350518,0.28448547439061433,0.19258872904205976
SLG,2015,0.05077860094531631,0.0,0.025389300472658156
SLG,2016,0.11981701856400714,0.08331541281133119,0.10156621568766916
SLG,2017,0.2410382351947502,0.0,0.1205191175973751
SLG,2018,0.0,0.0,0.0
SLG,2019,0.07237236327970685,0.0,0.036186181639853425
SLG,2020,0.12164051755095881,0.0,0.060820258775479405
SLG,2021,0.0,0.06260957026203237,0.031304785131016186
SLG,2022,0.028674974651472743,0.0,0.014337487325736371
SLG,2023,0.0,0.0,0.0
SLG,2024,0.056485746950015105,0.1055529314829976,0.08101933921650635
SLG,2025,0.06015365259611998,0.013881681541100777,0.03701766706861038
SMA,2014,0.0,0.08926256020908804,0.04463128010454402
SMA,2015,0.0,0.0,0.0
SMA,2016,0.0,0.26556787833611817,0.13278393916805908
SMA,2017,0.17814735576543225,0.0,0.08907367788271613
SMA,2018,0.0,0.04687108943877556,0.02343554471938778
SMA,2019,0.0,0.07243713822356224,0.03621856911178112
SMA,2020,0.0,0.0447645236213025,0.02238226181065125
SMA,2021,0.0,0.0,0.0
SMA,2022,0.0,0.03727268467875342,0.01863634233937671
SMA,2023,0.056586767503878595,0.05535933555709253,0.05597305153048556
SMA,2024,0.06093432113437958,0.0,0.03046716056718979
SMA,2025,0.04453683894135806,0.18547037770423433,0.1150036083227962
SPG,2014,0.030391453416754033,0.05526239508035696,0.0428269242485555
SPG,2015,0.02103224986869824,0.040095579712035825,0.030563914790367033
SPG,2016,0.04510182000563929,0.05541760154956373,0.05025971077760151
SPG,2017,0.03602733097975831,0.050579145313853636,0.04330323814680598
SPG,2018,0.03138836026831786,0.05322700437227165,0.042307682320294755
SPG,2019,0.05822290310582303,0.054737368816564665,0.05648013596119385
SPG,2020,0.023886511151849272,0.05113738385753639,0.03751194750469283
SPG,2021,0.09933048618284895,0.04164749094641136,0.07048898856463015
SPG,2022,0.06683770231173125,0.033954941134691295,0.050396321723211276
SPG,2023,0.04853060345402351,0.04500556216569404,0.04676808280985878
SPG,2024,0.12538421703536604,0.027022366960586058,0.07620329199797604
SPG,2025,0.12461487575883176,0.06036462450617915,0.09248975013250546
STAG,2014,0.0,0.11382978863702636,0.05691489431851318
STAG,2016,0.25732395832784655,0.0,0.12866197916392327
STAG,2017,0.0,0.0,0.0
STAG,2021,0.020138396738701037,0.0,0.010069198369350519
STAG,2022,0.09794240366371108,0.0,0.04897120183185554
STAG,2023,0.0,0.0,0.0
STAG,2024,0.19299296874588492,0.0,0.09649648437294246
STWD,2014,0.0,0.0,0.0
STWD,2015,0.0,0.0,0.0
STWD,2016,0.0,0.0,0.0
STWD,2017,0.25732395832784655,0.0,0.12866197916392327
STWD,2018,0.08271127231966496,0.0,0.04135563615983248
STWD,2019,0.0,0.0,0.0
STWD,2020,0.0,0.0,0.0
STWD,2021,0.10562863267390672,0.0,0.05281431633695336
STWD,2022,0.10526889204320997,0.0,0.05263444602160498
STWD,2023,0.19299296874588492,0.0,0.09649648437294246
STWD,2024,0.07168743662868185,0.0,0.035843718314340925
STWD,2025,0.21053778408641993,0.0,0.10526889204320997
SUI,2014,0.095529785071303,0.0,0.0477648925356515
SUI,2015,0.014941391128713672,0.06710868123146078,0.04102503618008723
SUI,2016,0.022513388838459943,0.06295473394442062,0.04273406139144029
SUI,2017,0.06733522758718728,0.03866193436066372,0.0529985809739255
SUI,2018,0.044761666209341154,0.05108226571804382,0.047921965963692484
SUI,2019,0.04772149344308195,0.04202154593567815,0.04487151968938005
SUI,2020,0.09183881062300159,0.11747280055740132,0.10465580559020146
SUI,2021,0.05936830139945894,0.03578946181305245,0.0475788816062557
SUI,2022,0.10102873562740136,0.009418540430959629,0.0552236380291805
SUI,2023,0.07815745649651715,0.043088334734749094,0.060622895615633124
SUI,2024,0.08915869840632483,0.048521894597105514,0.06884029650171516
SUI,2025,0.06093692507010234,0.06007130295725719,0.06050411401367976
TRTX,2014,0.0,0.0,0.0
TRTX,2015,0.03993900618800238,0.034546071237815015,0.037242538712908696
TRTX,2016,0.027233216149443386,0.057089585317615585,0.04216140073352949
TRTX,2017,0.05798033876712033,0.0311253328304369,0.04455283579877861
TRTX,2018,0.05034599184675259,0.15642434560222007,0.10338516872448633
TRTX,2019,0.048259471917456276,0.02327371460002251,0.03576659325873939
TRTX,2020,0.04098965707877202,0.05276877618934998,0.046879216634061
TRTX,2021,0.05881741636403765,0.05222354792865058,0.05552048214634411
TRTX,2022,0.08459601547883512,0.0,0.04229800773941756
TRTX,2023,0.04936034535190585,0.04266411244314655,0.0460122288975262
TRTX,2024,0.02724606617588964,0.016728685249519256,0.021987375712704448
TRTX,2025,0.0,0.010652520326994446,0.005326260163497223
UDR,2014,0.05617704152891395,0.034228435046918096,0.045202738287916024
UDR,2015,0.04471318633103854,0.04429261463706495,0.04450290048405174
UDR,2016,0.03238637272990072,0.0827050354802313,0.05754570410506601
UDR,2017,0.027682821569119824,0.04484788223197077,0.03626535190054529
UDR,2018,0.08148058148103099,0.01032135389195835,0.04590096768649467
UDR,2019,0.03313668809078795,0.056935441998236344,0.045036065044512144
UDR,2020,0.020577006365046762,0.053863472195979034,0.0372202392805129
UDR,2021,0.06882476895901704,0.04223685774817014,0.05553081335359359
UDR,2022,0.05825242019262834,0.042133424403681424,0.050192922298154884
UDR,2023,0.0785667515756331,0.02472173701272112,0.05164424429417711
UDR,2024,0.060630185962067096,0.07098717581742478,0.06580868088974594
UDR,2025,0.12382841466931999,0.015240293270925768,0.06953435397012288
UE,2016,0.0,0.0,0.0
UE,2017,0.0,0.0,0.0
UE,2019,0.0,0.0,0.0
UE,2020,0.0,0.0,0.0
UE,2022,0.0,0.0,0.0
UE,2023,0.1874902188750141,0.0,0.09374510943750705
UMH,2015,0.0,0.0,0.0
UMH,2016,0.0,0.0,0.0
UMH,2017,0.09649648437294246,0.0,0.04824824218647123
UMH,2018,0.0,0.0,0.0
UMH,2020,0.05514084821310998,0.0,0.02757042410655499
UMH,2021,0.055394837394890525,0.0,0.027697418697445263
UMH,2022,0.0,0.0,0.0
UMH,2023,0.0,0.09847574113521267,0.04923787056760633
UMH,2024,0.0,0.09485815719752197,0.047429078598760985
VICI,2019,0.0,0.0,0.0
VICI,2021,0.0,0.0,0.0
VNO,2014,0.06580552588822362,0.0,0.03290276294411181
VNO,2015,0.046786174241426656,0.0,0.023393087120713328
VNO,2016,0.0,0.08048570913729138,0.04024285456864569
VNO,2017,0.02490231854785612,0.03944596635936558,0.032174142453610846
VNO,2018,0.2152763345802644,0.0,0.1076381672901322
VNO,2019,0.12632267045185194,0.034643848715616724,0.08048325958373434
VNO,2020,0.08642342673319639,0.0,0.043211713366598195
VNO,2021,0.05726853578705786,0.08756137587463568,0.07241495583084677
VNO,2022,0.16230904369569896,0.0,0.08115452184784948
VNO,2023,0.04660086735613532,0.0,0.02330043367806766
VNO,2024,0.0,0.0,0.0
VNO,2025,0.15925266381369052,0.0,0.07962633190684526
VRE,2022,0.0,0.0,0.0
VRE,2023,0.09749491381500733,0.10842145094156826,0.1029581823782878
VRE,2024,0.05326415789408137,0.1345414468002865,0.09390280234718394
VRE,2025,0.0,0.3268527733367608,0.1634263866683804
VTR,2014,0.0,0.0,0.0
VTR,2015,0.05796693256494881,0.0,0.028983466282474404
VTR,2016,0.044315869915912416,0.06442434041455505,0.05437010516523373
VTR,2017,0.0,0.0,0.0
VTR,2018,0.0,0.07661620389030621,0.038308101945153106
VTR,2019,0.0,0.024145712741187413,0.012072856370593707
VTR,2020,0.0,0.20968645275241699,0.10484322637620849
VTR,2021,0.1573539005989469,0.0,0.07867695029947346
VTR,2022,0.0,0.016810306338801363,0.008405153169400681
VTR,2023,0.0,0.03890932111678198,0.01945466055839099
VTR,2024,0.054163841008337404,0.0,0.027081920504168702
VTR,2025,0.06536964832455441,0.0,0.03268482416227721
WELL,2014,0.0,0.0,0.0
WELL,2015,0.0,0.12072856370593707,0.060364281852968535
WELL,2016,0.02812596728003433,0.06489459107451531,0.04651027917727482
WELL,2017,0.06363201694504528,0.036603444609106695,0.050117730777075986
WELL,2018,0.0,0.010348162603366034,0.005174081301683017
WELL,2019,0.02528344931024363,0.047713085057436204,0.036498267183839916
WELL,2020,0.04014137079181641,0.16463998105941846,0.10239067592561743
WELL,2021,0.1508980466770096,0.049185711139455836,0.10004187890823271
WELL,2022,0.056263676705473956,0.0730618953107747,0.06466278600812433
WELL,2023,0.05223869830715682,0.09894802632527917,0.075593362316218
WELL,2024,0.061757749998683185,0.06264079228035352,0.062199271139518356
WELL,2025,0.061833439252857184,0.10711783971304242,0.08447563948294981
WPC,2014,0.08271127231966496,0.0,0.04135563615983248
WPC,2015,0.0406300986833442,0.0,0.0203150493416721
WPC,2016,0.07363754265912939,0.060799759034840486,0.06721865084698495
WPC,2017,0.02528344931024363,0.04489062087093998,0.0350870350905918
WPC,2018,0.026021523875849654,0.0,0.013010761937924827
WPC,2019,0.0,0.0,0.0
WPC,2020,0.06249673962500469,0.0,0.031248369812502345
WPC,2021,0.03992957974052792,0.0,0.01996478987026396
WPC,2022,0.06694772493416623,0.0,0.033473862467083115
WPC,2023,0.12544178372442627,0.0,0.06272089186221314
WPC,2024,0.0,0.0,0.0
WPC,2025,0.0,0.0,0.0
WSR,2014,0.0,0.1036362452043388,0.0518181226021694
WSR,2015,0.0,0.0,0.0
WSR,2016,0.06880492069708978,0.03137041419130648,0.050087667444198125
WSR,2017,0.0,0.0,0.0
WSR,2018,0.0,0.0,0.0
WSR,2019,0.07616790141797447,0.0,0.038083950708987235
WSR,2020,0.048747456907503664,0.1618168378539038,0.10528214738070374
WSR,2021,0.11484567101948834,0.0,0.05742283550974417
WSR,2022,0.14771956638637473,0.0,0.07385978319318737
WSR,2023,0.05893984685000808,0.0,0.02946992342500404
WSR,2024,0.38598593749176985,0.0,0.19299296874588492
WSR,2025,0.0,0.0,0.0
WY,2014,0.03027646869768836,0.031126251412614138,0.03070136005515125
WY,2015,0.03937243756468228,0.0764851236229668,0.057928780593824544
WY,2016,0.014756477547526792,0.06754126870323066,0.041148873125378724
WY,2017,0.023941631939354693,0.016526292605584476,0.020233962272469583
WY,2018,0.04312907990808701,0.02767193180469959,0.0354005058563933
WY,2019,0.07835090885152421,0.05289318738644677,0.06562204811898549
WY,2020,0.03981316595342263,0.05454584475668981,0.04717950535505622
WY,2021,0.037485183666526936,0.035027699832415285,0.03625644174947111
WY,2022,0.03949827686343302,0.10790003344970313,0.07369915515656808
WY,2023,0.055512370855457134,0.03823457391838697,0.04687347238692205
